shrid2,secc_cons_urban,secc_cons_pc_urban,secc_pov_rate_urban,secc_pov_rate_tend_urban,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
11-29-583-05603-803234,103604.6875,23316.693359375,0.11910377442836761,0.1534833163022995,0.0,0.0,1.0,1.0
11-29-583-05603-803235,107184.3828125,24570.021484375,0.1552795022726059,0.18420031666755676,0.0,0.0,1.0,1.0
11-29-583-05604-803236,135303.4375,32912.79296875,0.021343376487493515,0.030759572982788086,0.0,0.0,1.0,1.0
11-29-584-05605-803237,87507.765625,23294.53515625,0.06304728239774704,0.06304728239774704,0.0,0.0,1.0,1.0
11-29-584-05606-803238,115691.3125,27183.4765625,0.04539550468325615,0.06351474672555923,0.0,0.0,1.0,1.0
11-29-584-05607-803239,114240.5078125,26342.064453125,0.08415484428405762,0.11321832239627838,0.0,0.0,1.0,1.0
11-30-585-05609-803241,138938.859375,32877.57421875,0.017651572823524475,0.017651572823524475,0.0,0.0,1.0,1.0
11-30-585-05610-803242,170906.15625,41414.68359375,0.0027486986946314573,0.00514649972319603,0.0,0.0,1.0,1.0
11-30-585-05612-803244,168162.796875,39293.71484375,0.0026886763516813517,0.00412680534645915,0.0,0.0,1.0,1.0
11-30-585-05612-803245,168923.421875,40511.2265625,0.0017361111240461469,0.002683080732822418,0.0,0.0,1.0,1.0
11-30-585-05613-803246,157615.703125,34954.6328125,0.0015944340266287327,0.0015944340266287327,0.0,0.0,1.0,1.0
11-30-585-05614-803247,203349.625,50927.62109375,0.0,0.0,0.0,0.0,1.0,1.0
11-30-586-05615-803248,171392.25,39908.71484375,0.004334494937211275,0.008125435560941696,0.0,0.0,1.0,1.0
11-30-586-05617-803251,157238.390625,35308.44140625,0.0035714285913854837,0.00848214328289032,0.0,0.0,1.0,1.0
11-30-586-05617-803252,156995.078125,37737.1953125,0.0,0.0031872510444372892,0.0,0.0,1.0,1.0
11-30-586-05618-803253,165008.34375,37289.3125,0.0,0.0,0.0,0.0,1.0,1.0
11-30-586-05619-803254,154592.828125,35958.61328125,0.005353206768631935,0.008502151817083359,0.0,0.0,1.0,1.0
11-33-602-05693-803314,131841.453125,33488.3515625,0.02521008439362049,0.0323660708963871,0.0,0.0,1.0,1.0
11-33-602-05694-628773,131865.6875,36976.3203125,0.016087805852293968,0.02375582605600357,0.0,0.0,1.0,1.0
11-33-602-05694-803315,120163.0078125,31224.380859375,0.06209280714392662,0.07747196406126022,0.0,0.0,1.0,1.0
11-33-602-05694-803316,102075.8515625,26745.701171875,0.04551270231604576,0.060226649045944214,0.0,0.0,1.0,1.0
11-33-602-05694-803317,132399.9375,34048.4375,0.028895458206534386,0.03414369374513626,0.0,0.0,1.0,1.0
11-33-602-05695-803318,116308.015625,30387.111328125,0.050859976559877396,0.06310013681650162,0.0,0.0,1.0,1.0
11-33-602-05696-803319,122883.640625,30536.388671875,0.03861627355217934,0.05485040694475174,0.0,0.0,1.0,1.0
11-33-602-05697-803320,109149.0703125,26620.0234375,0.07367748022079468,0.09397474676370621,0.0,0.0,1.0,1.0
11-33-602-05697-803321,93752.4921875,19708.119140625,0.1460902839899063,0.19057597219944,0.0,0.0,1.0,1.0
11-33-602-05698-803322,141233.734375,36055.44140625,0.02594279684126377,0.03380424901843071,0.0,0.0,1.0,1.0
11-33-602-05699-803323,149969.03125,40810.7578125,0.008485590107738972,0.012639082968235016,0.0,0.0,1.0,1.0
11-33-602-05699-803324,148848.625,39229.3359375,0.013650975190103054,0.018935224041342735,0.0,0.0,1.0,1.0
11-33-602-05699-803326,116077.9921875,31546.875,0.030446277931332588,0.03813796862959862,0.0,0.0,1.0,1.0
11-33-602-05699-803327,143624.75,37927.546875,0.011576483026146889,0.014360041357576847,0.0,0.0,1.0,1.0
11-33-602-05700-629172,197010.734375,55279.55859375,0.004769091494381428,0.0064594023860991,0.0,0.0,1.0,1.0
11-33-602-05700-629173,141063.453125,38793.96875,0.0037699267268180847,0.006118052639067173,0.0,0.0,1.0,1.0
11-33-602-05700-629175,159817.296875,44039.421875,0.004421064630150795,0.0049806926399469376,0.0,0.0,1.0,1.0
11-33-602-05700-629176,169435.40625,47814.41015625,0.003936707973480225,0.005130419507622719,0.0,0.0,1.0,1.0
11-33-602-05700-803328,163518.3125,45707.96484375,0.004952875431627035,0.006950054317712784,0.0,0.0,1.0,1.0
11-33-602-05700-803329,149696.625,39987.42578125,0.005359189584851265,0.008209163323044777,0.0,0.0,1.0,1.0
11-33-602-05700-803330,200547.984375,55546.09375,0.0005469931056722999,0.0013513948069885373,0.0,0.0,1.0,1.0
11-33-602-05700-803331,184115.203125,53522.66796875,0.004943912383168936,0.006614613812416792,0.0,0.0,1.0,1.0
11-33-602-05701-629196,149899.484375,39946.92578125,0.00641926983371377,0.009965152479708195,0.0,0.0,1.0,1.0
11-33-602-05701-629197,158392.15625,43318.60546875,0.015050526708364487,0.019565684720873833,0.0,0.0,1.0,1.0
11-33-602-05701-629198,135212.046875,36752.3359375,0.002012361539527774,0.002012361539527774,0.0,0.0,1.0,1.0
11-33-602-05701-629199,166352.078125,42755.43359375,0.004491354338824749,0.0060633281245827675,0.0,0.0,1.0,1.0
11-33-602-05701-803332,118521.0859375,30849.060546875,0.02477477490901947,0.03363560885190964,0.0,0.0,1.0,1.0
11-33-602-05701-803333,135341.921875,36102.95703125,0.016941150650382042,0.021356958895921707,0.0,0.0,1.0,1.0
11-33-602-05701-803334,122853.2109375,33847.0859375,0.010149553418159485,0.013233870267868042,0.0,0.0,1.0,1.0
11-33-602-05701-803335,136354.90625,35410.87109375,0.016837041825056076,0.025105232372879982,0.0,0.0,1.0,1.0
11-33-602-05701-803336,131077.453125,34926.9609375,0.015163606964051723,0.018904630094766617,0.0,0.0,1.0,1.0
11-33-602-05701-803337,154438.15625,42393.30859375,0.01352650299668312,0.017831023782491684,0.0,0.0,1.0,1.0
11-33-602-05701-803338,130092.3125,36647.796875,0.006674963049590588,0.010295282118022442,0.0,0.0,1.0,1.0
11-33-603-99999-803339,160829.40625,43484.69921875,0.010604615323245525,0.014525550417602062,0.0,0.0,1.0,1.0
11-33-604-05702-629348,173368.21875,46542.90625,0.009817046113312244,0.011713520623743534,0.0,0.0,1.0,1.0
11-33-604-05702-629352,189648.921875,54077.828125,0.002978036878630519,0.002978036878630519,0.0,0.0,1.0,1.0
11-33-604-05702-803340,129636.8359375,31922.32421875,0.029483165591955185,0.03602715954184532,0.0,0.0,1.0,1.0
11-33-604-05702-803341,131835.578125,34172.5234375,0.0181699451059103,0.022684041410684586,0.0,0.0,1.0,1.0
11-33-604-05702-803342,141795.21875,37848.984375,0.0136408731341362,0.02108134888112545,0.0,0.0,1.0,1.0
11-33-604-05703-803343,180946.703125,49171.90625,0.0022441651672124863,0.003794679418206215,0.0,0.0,1.0,1.0
11-33-604-05703-803344,160143.15625,41973.3046875,0.02250826731324196,0.02631298266351223,0.0,0.0,1.0,1.0
11-33-604-05703-803345,164416.21875,44751.97265625,0.008151656948029995,0.011080332100391388,0.0,0.0,1.0,1.0
11-33-604-05703-803346,190312.5625,50271.0234375,0.008630153723061085,0.011649182997643948,0.0,0.0,1.0,1.0
11-33-604-05703-803347,157396.15625,40477.24609375,0.008694377727806568,0.011283152736723423,0.0,0.0,1.0,1.0
11-33-604-05703-803348,182234.515625,51425.28515625,0.016968723386526108,0.020533159375190735,0.0,0.0,1.0,1.0
11-33-604-05704-803349,179582.421875,51736.06640625,0.004941525403410196,0.004941525403410196,0.0,0.0,1.0,1.0
11-33-604-05704-803350,168989.453125,43705.5859375,0.010695187374949455,0.013004375621676445,0.0,0.0,1.0,1.0
11-33-604-05704-803351,177665.0,50823.796875,0.004678210709244013,0.006326650269329548,0.0,0.0,1.0,1.0
11-33-604-05704-803353,140116.984375,35439.875,0.012221280485391617,0.01760862022638321,0.0,0.0,1.0,1.0
11-33-604-05704-803354,157790.15625,40527.609375,0.010117249563336372,0.013706193305552006,0.0,0.0,1.0,1.0
11-33-604-05704-803355,155573.90625,40236.796875,0.02465675212442875,0.027792293578386307,0.0,0.0,1.0,1.0
11-33-604-05705-629381,149242.90625,40511.81640625,0.010845987126231194,0.013314384035766125,0.0,0.0,1.0,1.0
11-33-604-05705-629382,192127.890625,55105.21484375,0.0016243304125964642,0.002073613228276372,0.0,0.0,1.0,1.0
11-33-604-05705-629383,171274.328125,46159.453125,0.002112436108291149,0.003134582657366991,0.0,0.0,1.0,1.0
11-33-604-05705-629384,159924.65625,47225.078125,0.002946954919025302,0.0034381139557808638,0.0,0.0,1.0,1.0
11-33-604-05705-629385,163445.96875,48646.9140625,0.0016964898677542806,0.0029688572976738214,0.0,0.0,1.0,1.0
11-33-604-05705-629388,142156.703125,41083.13671875,0.004952246323227882,0.006791651714593172,0.0,0.0,1.0,1.0
11-33-604-05705-629389,141914.625,36730.96875,0.0008226144127547741,0.0008226144127547741,0.0,0.0,1.0,1.0
11-33-604-05705-803357,193884.5,54201.59765625,0.000751613755710423,0.000928464054595679,0.0,0.0,1.0,1.0
11-33-604-05705-803358,142656.0,38601.4609375,0.020076632499694824,0.024509958922863007,0.0,0.0,1.0,1.0
11-33-604-05705-803359,145383.21875,38880.0703125,0.0025463690981268883,0.004998428281396627,0.0,0.0,1.0,1.0
11-33-604-05705-803360,127368.375,35512.37109375,0.016847213730216026,0.022144004702568054,0.0,0.0,1.0,1.0
11-33-604-05706-803361,172525.046875,45848.9453125,0.0029267885256558657,0.0044738054275512695,0.0,0.0,1.0,1.0
11-33-604-05706-803362,140314.109375,38128.78125,0.017161738127470016,0.024141069501638412,0.0,0.0,1.0,1.0
11-33-604-05706-803363,120415.359375,32111.482421875,0.040605951100587845,0.05163140967488289,0.0,0.0,1.0,1.0
11-33-604-05706-803364,153309.75,39488.92578125,0.01257875096052885,0.016486918553709984,0.0,0.0,1.0,1.0
11-33-604-05707-803365,160671.0625,42111.91015625,0.0052047716453671455,0.008082592859864235,0.0,0.0,1.0,1.0
11-33-604-05707-803366,150723.953125,38363.484375,0.02150196023285389,0.029287151992321014,0.0,0.0,1.0,1.0
11-33-604-05707-803367,125621.203125,32123.9375,0.023611998185515404,0.036739904433488846,0.0,0.0,1.0,1.0
11-33-604-05708-803368,110178.4609375,27239.169921875,0.06980197876691818,0.09009900689125061,0.0,0.0,1.0,1.0
11-33-604-05709-803369,128004.7578125,32253.529296875,0.018518518656492233,0.02604540064930916,0.0,0.0,1.0,1.0
11-33-604-05709-803370,116673.40625,29618.369140625,0.05547681823372841,0.07078356295824051,0.0,0.0,1.0,1.0
11-33-604-05710-803371,109903.7890625,28550.548828125,0.060849711298942566,0.08447488397359848,0.0,0.0,1.0,1.0
11-33-604-05710-803372,143527.640625,36915.109375,0.018180953338742256,0.022226452827453613,0.0,0.0,1.0,1.0
11-33-604-05710-803373,135321.671875,35314.9765625,0.027067668735980988,0.04073821008205414,0.0,0.0,1.0,1.0
11-33-604-05711-803374,123239.9296875,30411.458984375,0.032046880573034286,0.045298557728528976,0.0,0.0,1.0,1.0
11-33-605-05712-803375,115721.25,27344.66796875,0.06006495654582977,0.08034715801477432,0.0,0.0,1.0,1.0
11-33-605-05712-803376,98849.6640625,20429.091796875,0.16182218492031097,0.20315095782279968,0.0,0.0,1.0,1.0
11-33-605-05713-630471,124112.5078125,28460.49609375,0.06551773101091385,0.0831790342926979,0.0,0.0,1.0,1.0
11-33-605-05713-630472,147916.8125,37701.359375,0.018375730141997337,0.02774374932050705,0.0,0.0,1.0,1.0
11-33-605-05713-803377,121770.4921875,28440.6015625,0.05164696276187897,0.06748536974191666,0.0,0.0,1.0,1.0
11-33-605-05713-803378,124790.46875,30232.91796875,0.045566000044345856,0.05578259006142616,0.0,0.0,1.0,1.0
11-33-605-05713-803379,143699.421875,35959.625,0.02653513476252556,0.03527612239122391,0.0,0.0,1.0,1.0
11-33-605-05713-803380,197537.3125,49165.9921875,0.0037661700043827295,0.005239888560026884,0.0,0.0,1.0,1.0
11-33-605-05713-803381,143842.015625,35343.67578125,0.04038997367024422,0.04823339730501175,0.0,0.0,1.0,1.0
11-33-605-05714-803382,123081.4609375,29405.87109375,0.05282963439822197,0.06828746199607849,0.0,0.0,1.0,1.0
11-33-605-05714-803383,111336.25,25720.740234375,0.07170218974351883,0.08712306618690491,0.0,0.0,1.0,1.0
11-33-605-05714-803384,122163.2265625,28886.814453125,0.06591448932886124,0.0825415700674057,0.0,0.0,1.0,1.0
11-33-605-05714-803385,125628.8046875,30262.82421875,0.0664023756980896,0.08427097648382187,0.0,0.0,1.0,1.0
11-33-605-05714-803386,124972.890625,25462.94140625,0.09557238221168518,0.1221325471997261,0.0,0.0,1.0,1.0
11-33-605-05715-803387,137742.796875,34236.44140625,0.031282875686883926,0.03984744846820831,0.0,0.0,1.0,1.0
11-33-605-05715-803388,98448.4453125,25033.416015625,0.09228268265724182,0.11169551312923431,0.0,0.0,1.0,1.0
11-33-605-05715-803389,95286.3671875,22546.767578125,0.15691189467906952,0.19852112233638763,0.0,0.0,1.0,1.0
11-33-605-05715-803390,102165.046875,24179.751953125,0.0725340023636818,0.09574800729751587,0.0,0.0,1.0,1.0
11-33-605-05715-803391,93484.0546875,23067.611328125,0.16281113028526306,0.18965348601341248,0.0,0.0,1.0,1.0
11-33-605-05716-803392,128004.5625,30928.322265625,0.03828708082437515,0.048925817012786865,0.0,0.0,1.0,1.0
11-33-605-05716-803393,97498.25,22942.7890625,0.07992936670780182,0.11559741199016571,0.0,0.0,1.0,1.0
11-33-605-05716-803394,106882.5,25198.75,0.06510131806135178,0.08885542303323746,0.0,0.0,1.0,1.0
11-33-605-05716-803395,97439.5390625,22990.98046875,0.11171293258666992,0.14466260373592377,0.0,0.0,1.0,1.0
11-33-605-05717-630906,126645.9765625,34312.734375,0.04740484431385994,0.06505190581083298,0.0,0.0,1.0,1.0
11-33-605-05717-630910,123259.0390625,30729.62109375,0.029741588979959488,0.04160572215914726,0.0,0.0,1.0,1.0
11-33-605-05717-630911,128838.125,32232.138671875,0.029712235555052757,0.03540513291954994,0.0,0.0,1.0,1.0
11-33-605-05717-630912,150482.96875,37496.046875,0.028515810146927834,0.035881515592336655,0.0,0.0,1.0,1.0
11-33-605-05717-630913,110793.8359375,26496.609375,0.0431022047996521,0.056220266968011856,0.0,0.0,1.0,1.0
11-33-605-05717-803396,161891.28125,41184.63671875,0.012751426547765732,0.017923057079315186,0.0,0.0,1.0,1.0
11-33-605-05717-803397,114206.796875,27573.33203125,0.044680848717689514,0.06494960933923721,0.0,0.0,1.0,1.0
11-33-605-05717-803398,126322.2734375,30468.556640625,0.033825114369392395,0.04715744033455849,0.0,0.0,1.0,1.0
11-33-605-05717-803399,104805.6875,25416.69921875,0.07660530507564545,0.10175566375255585,0.0,0.0,1.0,1.0
11-33-605-05717-803400,139818.765625,34465.12890625,0.016745828092098236,0.026549750939011574,0.0,0.0,1.0,1.0
11-33-605-05717-803401,148322.390625,37956.93359375,0.01594414748251438,0.023633191362023354,0.0,0.0,1.0,1.0
11-33-605-05717-803402,111608.6171875,26464.41796875,0.052542563527822495,0.066411092877388,0.0,0.0,1.0,1.0
11-33-605-05717-803403,94208.6171875,22768.52734375,0.10647033900022507,0.14441455900669098,0.0,0.0,1.0,1.0
11-33-605-05718-803404,127935.9921875,27625.421875,0.06912673264741898,0.08706437796354294,0.0,0.0,1.0,1.0
11-33-605-05718-803405,101825.3515625,22900.767578125,0.09284023195505142,0.12771131098270416,0.0,0.0,1.0,1.0
11-33-605-05719-803406,125708.5234375,27727.912109375,0.05668460950255394,0.07374544441699982,0.0,0.0,1.0,1.0
11-33-605-05719-803407,98756.7578125,22252.455078125,0.08631285279989243,0.1174115464091301,0.0,0.0,1.0,1.0
11-33-605-05720-631161,109668.515625,29436.30078125,0.1603797823190689,0.17038747668266296,0.0,0.0,1.0,1.0
11-33-605-05720-803408,109992.734375,26524.00390625,0.05031514912843704,0.07346229255199432,0.0,0.0,1.0,1.0
11-33-605-05720-803409,112562.5625,26800.0,0.07375773042440414,0.09239646047353745,0.0,0.0,1.0,1.0
11-33-605-05720-803410,128543.3984375,29195.068359375,0.06651721894741058,0.08524679392576218,0.0,0.0,1.0,1.0
11-33-606-05721-803411,112753.3203125,25311.96875,0.07904570549726486,0.11008910834789276,0.0,0.0,1.0,1.0
11-33-606-05721-803412,118885.7578125,28079.23046875,0.07107435166835785,0.09074423462152481,0.0,0.0,1.0,1.0
11-33-606-05722-803413,124622.359375,30045.58984375,0.058740902692079544,0.07754437625408173,0.0,0.0,1.0,1.0
11-33-606-05723-803414,90699.7890625,21598.9140625,0.13511647284030914,0.16721311211585999,0.0,0.0,1.0,1.0
11-33-606-05723-803415,125827.3125,29604.80078125,0.05499652400612831,0.06926707923412323,0.0,0.0,1.0,1.0
11-33-606-05723-803416,90730.453125,22361.89453125,0.12091662734746933,0.14822037518024445,0.0,0.0,1.0,1.0
11-33-606-05724-803417,105783.765625,24960.59765625,0.06197546795010567,0.08634603023529053,0.0,0.0,1.0,1.0
11-33-606-05724-803418,113865.078125,26714.650390625,0.06548642367124557,0.088948093354702,0.0,0.0,1.0,1.0
11-33-606-05724-803419,107355.4140625,25357.53515625,0.09932529926300049,0.12034066766500473,0.0,0.0,1.0,1.0
11-33-606-05725-803420,98696.15625,22178.251953125,0.1276279240846634,0.1588655263185501,0.0,0.0,1.0,1.0
11-33-606-05725-803421,109319.734375,25029.263671875,0.11979648470878601,0.14491212368011475,0.0,0.0,1.0,1.0
11-33-606-05727-803422,132945.3125,31052.96875,0.04720895737409592,0.06120431050658226,0.0,0.0,1.0,1.0
11-33-606-05727-803423,97929.7265625,22324.302734375,0.12604157626628876,0.16647662222385406,0.0,0.0,1.0,1.0
11-33-606-05727-803424,99344.4296875,22402.4609375,0.13156887888908386,0.16553200781345367,0.0,0.0,1.0,1.0
11-33-607-05728-803425,123876.9453125,28603.326171875,0.04643292352557182,0.06547538936138153,0.0,0.0,1.0,1.0
11-33-607-05728-803426,106121.6796875,23752.63671875,0.09418657422065735,0.12423013150691986,0.0,0.0,1.0,1.0
11-33-607-05729-803427,129580.6875,30464.392578125,0.05041845887899399,0.06507302075624466,0.0,0.0,1.0,1.0
11-33-607-05729-803428,93268.4765625,22585.666015625,0.12461530417203903,0.15782085061073303,0.0,0.0,1.0,1.0
11-33-607-05730-803429,125540.875,27303.20703125,0.06024239957332611,0.08027021586894989,0.0,0.0,1.0,1.0
11-33-607-05731-633050,156283.75,38496.55859375,0.01890115812420845,0.024388590827584267,0.0,0.0,1.0,1.0
11-33-607-05731-803430,109132.390625,25387.7890625,0.09123070538043976,0.12124785780906677,0.0,0.0,1.0,1.0
11-33-607-05731-803431,136036.265625,32293.455078125,0.03748033568263054,0.04618510603904724,0.0,0.0,1.0,1.0
11-33-607-05731-803432,116984.375,27199.8203125,0.0665002390742302,0.08473753184080124,0.0,0.0,1.0,1.0
11-33-607-05732-803433,93556.9140625,21520.271484375,0.1641094833612442,0.20547440648078918,0.0,0.0,1.0,1.0
11-33-607-05732-803434,112572.859375,25333.4609375,0.07954545319080353,0.09902597218751907,0.0,0.0,1.0,1.0
11-33-607-05732-803435,131549.421875,30817.046875,0.07306501269340515,0.08866873383522034,0.0,0.0,1.0,1.0
11-33-607-05732-803436,105202.0546875,23986.310546875,0.0796789899468422,0.10862711071968079,0.0,0.0,1.0,1.0
11-33-607-05734-803438,94669.8828125,22860.25,0.14382685720920563,0.17609748244285583,0.0,0.0,1.0,1.0
11-33-607-05734-803439,115624.09375,25876.703125,0.11582360416650772,0.1492866426706314,0.0,0.0,1.0,1.0
11-33-607-05734-803440,128807.5546875,31318.38671875,0.0409989096224308,0.05284995585680008,0.0,0.0,1.0,1.0
11-33-607-05734-803441,116731.5625,29589.734375,0.055985838174819946,0.07645496726036072,0.0,0.0,1.0,1.0
11-33-607-05735-803442,129992.4140625,29660.28125,0.051622018218040466,0.07053197920322418,0.0,0.0,1.0,1.0
11-33-608-05736-803443,109107.8515625,29089.21484375,0.08219438046216965,0.10307516902685165,0.0,0.0,1.0,1.0
11-33-608-05736-803444,107013.21875,26151.4921875,0.08042144775390625,0.09851516038179398,0.0,0.0,1.0,1.0
11-33-608-05736-803445,137656.78125,37257.3203125,0.0190754197537899,0.02477768063545227,0.0,0.0,1.0,1.0
11-33-608-05736-803446,132019.90625,35416.5078125,0.02591742016375065,0.03498617559671402,0.0,0.0,1.0,1.0
11-33-608-05736-803447,116834.03125,31594.24609375,0.034579675644636154,0.04629077762365341,0.0,0.0,1.0,1.0
11-33-608-05736-803448,104726.2265625,26380.64453125,0.04687650129199028,0.07074790447950363,0.0,0.0,1.0,1.0
11-33-608-05736-803449,103870.4296875,26641.52734375,0.05372590944170952,0.06996509432792664,0.0,0.0,1.0,1.0
11-33-608-05736-803450,110472.2734375,28057.43359375,0.05558675155043602,0.07186973839998245,0.0,0.0,1.0,1.0
11-33-608-05737-803451,108540.171875,27454.68359375,0.08347055315971375,0.094490185379982,0.0,0.0,1.0,1.0
11-33-608-05737-803452,125210.3203125,32617.96875,0.03276520594954491,0.04437261074781418,0.0,0.0,1.0,1.0
11-33-608-05737-803453,94611.578125,25126.302734375,0.07982548326253891,0.1005898043513298,0.0,0.0,1.0,1.0
11-33-608-05737-803454,109774.75,27603.0546875,0.05468936264514923,0.0742582157254219,0.0,0.0,1.0,1.0
11-33-608-05738-803455,101779.1171875,28449.2578125,0.05840707942843437,0.07307206094264984,0.0,0.0,1.0,1.0
11-33-608-05738-803456,99189.515625,25516.23046875,0.07567519694566727,0.09632189571857452,0.0,0.0,1.0,1.0
11-33-608-05738-803457,106435.6171875,30144.958984375,0.03370288386940956,0.050110865384340286,0.0,0.0,1.0,1.0
11-33-608-05739-803458,97294.1484375,24864.25390625,0.08856061846017838,0.11367321014404297,0.0,0.0,1.0,1.0
11-33-608-05739-803459,94944.6875,25259.833984375,0.054831914603710175,0.06699945032596588,0.0,0.0,1.0,1.0
11-33-608-05739-803460,99740.65625,28748.861328125,0.03685919940471649,0.04660358652472496,0.0,0.0,1.0,1.0
11-33-608-05739-803461,125534.703125,34872.30859375,0.029967397451400757,0.036621857434511185,0.0,0.0,1.0,1.0
11-33-608-05740-803462,124402.3125,31311.78125,0.042632315307855606,0.057723402976989746,0.0,0.0,1.0,1.0
11-33-608-05740-803463,139010.5,37125.47265625,0.018845459446310997,0.025868207216262817,0.0,0.0,1.0,1.0
11-33-608-05740-803464,122657.46875,31159.98046875,0.031185247004032135,0.038955654948949814,0.0,0.0,1.0,1.0
11-33-608-05740-803465,107759.859375,28105.369140625,0.04005493223667145,0.056191347539424896,0.0,0.0,1.0,1.0
11-33-608-05740-803466,104688.640625,27211.525390625,0.07723009586334229,0.09628816694021225,0.0,0.0,1.0,1.0
11-33-608-05740-803467,114331.1953125,29786.18359375,0.021724486723542213,0.034860219806432724,0.0,0.0,1.0,1.0
11-33-608-05742-803468,105090.703125,28819.072265625,0.05863647907972336,0.07262782752513885,0.0,0.0,1.0,1.0
11-33-608-05742-803469,113559.46875,30594.46875,0.02722950652241707,0.044662151485681534,0.0,0.0,1.0,1.0
11-33-608-05742-803470,118366.9765625,31028.236328125,0.035979438573122025,0.04778221994638443,0.0,0.0,1.0,1.0
11-33-608-05743-803471,91631.84375,24066.14453125,0.10794484615325928,0.1418910026550293,0.0,0.0,1.0,1.0
11-33-608-05743-803472,84813.7890625,23914.34375,0.13973383605480194,0.16219106316566467,0.0,0.0,1.0,1.0
11-33-608-05743-803474,119310.734375,32098.583984375,0.02894916757941246,0.04422156512737274,0.0,0.0,1.0,1.0
11-33-608-05743-803475,98297.7734375,24561.451171875,0.0629163607954979,0.09231257438659668,0.0,0.0,1.0,1.0
11-33-608-05744-803476,99944.6953125,26863.951171875,0.05293705686926842,0.0705493837594986,0.0,0.0,1.0,1.0
11-33-608-05744-803477,90069.859375,24656.390625,0.06745824962854385,0.08207202702760696,0.0,0.0,1.0,1.0
11-33-608-05744-803478,95209.0078125,24891.994140625,0.0673493966460228,0.0986746996641159,0.0,0.0,1.0,1.0
11-33-608-05744-803479,103532.203125,27652.935546875,0.0600094310939312,0.07610233128070831,0.0,0.0,1.0,1.0
11-33-608-05744-803480,89541.6484375,24811.2890625,0.07365985214710236,0.09843809902667999,0.0,0.0,1.0,1.0
11-33-609-05745-803481,104065.7734375,27617.845703125,0.05874450132250786,0.07480459660291672,0.0,0.0,1.0,1.0
11-33-609-05745-803482,124058.515625,36322.9375,0.008447525091469288,0.012627197429537773,0.0,0.0,1.0,1.0
11-33-609-05745-803483,113173.5546875,32146.8359375,0.0300939679145813,0.04056143760681152,0.0,0.0,1.0,1.0
11-33-609-05745-803484,139123.765625,39954.9609375,0.010526041500270367,0.014947761781513691,0.0,0.0,1.0,1.0
11-33-609-05745-803485,125388.7734375,36204.0,0.006857078056782484,0.011334014125168324,0.0,0.0,1.0,1.0
11-33-609-05745-803486,124078.703125,34826.62890625,0.012950943782925606,0.01622522436082363,0.0,0.0,1.0,1.0
11-33-609-05746-803487,103657.4765625,27772.67578125,0.0414191298186779,0.057735756039619446,0.0,0.0,1.0,1.0
11-33-609-05746-803489,98526.390625,27866.8515625,0.032232072204351425,0.04955681040883064,0.0,0.0,1.0,1.0
11-33-609-05746-803490,101304.2734375,27439.86328125,0.053164951503276825,0.06761251389980316,0.0,0.0,1.0,1.0
11-33-609-05746-803491,99811.03125,27275.98046875,0.058833129703998566,0.07564259320497513,0.0,0.0,1.0,1.0
11-33-609-05746-803492,107901.0390625,29311.533203125,0.031541597098112106,0.0452096201479435,0.0,0.0,1.0,1.0
11-33-609-05746-803493,126837.640625,34533.203125,0.03538792207837105,0.04230872541666031,0.0,0.0,1.0,1.0
11-33-609-05746-803494,110000.8203125,30012.5703125,0.029966330155730247,0.03726150467991829,0.0,0.0,1.0,1.0
11-33-609-05747-634703,157620.15625,51149.15234375,0.0,0.0017079418757930398,0.0,0.0,1.0,1.0
11-33-609-05747-634705,147742.6875,49400.140625,0.0035748332738876343,0.0035748332738876343,0.0,0.0,1.0,1.0
11-33-609-05747-634706,179520.125,63400.43359375,0.0,0.0029749255627393723,0.0,0.0,1.0,1.0
11-33-609-05747-803495,114355.3125,33950.8515625,0.03231652081012726,0.039363738149404526,0.0,0.0,1.0,1.0
11-33-609-05747-803496,113771.703125,31274.681640625,0.02728974260389805,0.03791583701968193,0.0,0.0,1.0,1.0
11-33-609-05747-803497,149322.453125,41116.21875,0.009260470047593117,0.012136662378907204,0.0,0.0,1.0,1.0
11-33-609-05747-803498,112811.390625,31389.919921875,0.040915731340646744,0.04883097857236862,0.0,0.0,1.0,1.0
11-33-609-05747-803499,123956.78125,34250.640625,0.028775079175829887,0.03387891501188278,0.0,0.0,1.0,1.0
11-33-609-05748-803500,118046.8828125,33713.33203125,0.021700281649827957,0.029018806293606758,0.0,0.0,1.0,1.0
11-33-609-05748-803501,124896.59375,35287.7421875,0.022670025005936623,0.02836085483431816,0.0,0.0,1.0,1.0
11-33-609-05748-803502,132093.859375,36625.89453125,0.01399253774434328,0.018546970561146736,0.0,0.0,1.0,1.0
11-33-609-05748-803503,105541.5625,30457.7265625,0.028358666226267815,0.03437723219394684,0.0,0.0,1.0,1.0
11-33-609-05748-803504,107044.078125,30041.30859375,0.041359540075063705,0.048594050109386444,0.0,0.0,1.0,1.0
11-33-610-05749-803505,124604.0859375,36397.109375,0.01935042068362236,0.026197493076324463,0.0,0.0,1.0,1.0
11-33-610-05749-803506,97873.7734375,29869.0546875,0.020314786583185196,0.031021229922771454,0.0,0.0,1.0,1.0
11-33-610-05749-803507,118525.1328125,34872.640625,0.022946858778595924,0.032887399196624756,0.0,0.0,1.0,1.0
11-33-610-05749-803508,115639.9296875,31713.01953125,0.02515213005244732,0.03515889123082161,0.0,0.0,1.0,1.0
